,CHROM,START,END,STRAND,GENE
579,1,5525138,5530174,-,Solyc01g010570.4
580,1,5534790,5537679,+,Solyc01g010580.3
581,1,5539201,5545016,+,Solyc01g010590.2
582,1,5551208,5554795,-,Solyc01g010600.4
583,1,5574687,5576960,+,LOC101260371
584,1,5589692,5590638,+,Solyc01g010640.3
585,1,5598888,5604419,-,Solyc01g010650.3
586,1,5617523,5623994,+,Solyc01g010660.3
587,1,5635555,5636889,+,Solyc01g010670.3
588,1,5645644,5646807,-,LOC104648054
589,1,5648187,5649704,+,Solyc01g010690.1
590,1,5669764,5674495,-,Solyc01g010700.3
591,1,5678130,5683440,-,Solyc01g010705.1
592,1,5683830,5689666,-,Solyc01g010710.4
593,1,5690766,5703017,-,Solyc01g010720.4
594,1,5721322,5725953,-,Solyc01g010740.4
595,1,5726580,5731648,-,Solyc01g010750.4
596,1,5750615,5751703,+,Solyc01g010755.1
597,1,5764969,5769061,+,Solyc01g010760.3
598,1,5775156,5781323,-,Solyc01g010780.4
599,1,5819947,5824203,+,LOC101258587
600,1,5846829,5847325,+,Solyc01g010785.1
601,1,6150806,6155343,-,Solyc01g010810.4
602,1,6155523,6155594,-,TRNAM-CAU
603,1,6162808,6170905,+,Solyc01g010820.3
604,1,6172008,6180390,-,Solyc01g010830.4
605,1,6222187,6222419,+,Solyc01g010840.1
606,1,6236942,6239482,-,LOC104647913
607,1,6243774,6248380,+,Solyc01g010860.3
608,1,6249808,6256936,-,Solyc01g010870.3
609,1,6258661,6263956,-,Solyc01g010880.3
610,1,6284972,6290193,+,Solyc01g010890.4
611,1,6296276,6301347,-,Solyc01g010900.3
612,1,6376653,6380187,+,Solyc01g010910.2
613,1,6383238,6416720,-,Solyc01g010930.4
614,1,6383349,6384453,-,Solyc01g010920.2
615,1,6423236,6426126,-,LOC101246555
616,1,6437412,6442989,+,Solyc01g010940.3
617,1,6444450,6456764,-,Solyc01g010950.3
618,1,6473853,6478315,-,LOC112940686
619,1,6501708,6504260,+,LOC104647592
620,1,6546358,6546716,+,Solyc01g010960.3
621,1,6568005,6572069,+,Solyc01g010970.3
622,1,6618757,6621098,+,LOC109120436
623,1,6794217,6801500,+,Solyc01g010990.2
624,1,6802791,6805736,-,Solyc01g011000.3
625,1,6803311,6803429,-,LOC112940804
626,1,6820225,6820930,+,Solyc01g011005.1
627,1,6821443,6827924,+,LOC104647559
628,1,6890950,6891108,-,Solyc01g011020.2
629,1,6948854,6953282,+,Solyc01g011030.3
630,1,6958705,6965606,-,Solyc01g011040.3
631,1,6970214,6972039,+,Solyc01g011050.3
632,1,6998358,6998440,-,Solyc01g011060.1
633,1,7106597,7127844,+,Solyc01g011070.1
634,1,7185958,7187248,-,LOC104647514
635,1,7539878,7540416,-,Solyc01g011080.3
636,1,7550017,7578045,+,Solyc01g011090.4
637,1,7568132,7583724,+,Solyc01g011100.2
638,1,7606383,7608430,+,Solyc01g011105.1
639,1,7609029,7609225,+,Solyc01g011110.1
640,1,7625627,7626904,+,Solyc01g011113.1
641,1,7797469,7798649,-,Solyc01g011115.1
642,1,7906541,7908586,+,LOC101254124
643,1,7927636,7928992,-,Solyc01g011117.1
644,1,7957012,7961822,-,Solyc01g011170.1
645,1,8014222,8017882,-,Solyc01g150113.1
646,1,8019146,8019334,-,Solyc01g011180.1
647,1,8025371,8025559,-,Solyc01g011190.1
648,1,8079502,8108217,-,Solyc01g011220.3
649,1,8086546,8087738,-,Solyc01g011200.3
650,1,8103074,8104547,-,Solyc01g011230.3
651,1,8180766,8181460,-,Solyc01g011260.1
652,1,8185232,8185744,-,Solyc01g011270.2
653,1,8230388,8230974,+,Solyc01g011273.1
654,1,8290462,8292954,+,Solyc01g011277.1
655,1,8409872,8410410,-,Solyc01g011300.1
656,1,8449899,8451708,+,LOC104646156
657,1,8458952,8459501,+,LOC104647349
658,1,8511848,8517973,-,Solyc01g011310.2
659,1,8583495,8584529,-,Solyc01g011320.2
660,1,8592979,8598333,-,Solyc01g011330.3
661,1,8611543,8619083,-,Solyc01g150114.1
662,1,8615659,8616017,+,Solyc01g150115.1
663,1,8630063,8636415,+,Solyc01g011340.3
664,1,8637293,8647927,-,Solyc01g011350.3
665,1,8653672,8656757,-,LOC104647319
666,1,8684826,8685326,-,Solyc01g011352.1
667,1,8685405,8685671,-,Solyc01g011354.1
668,1,8686917,8687717,-,Solyc01g011356.1
669,1,8692918,8695071,-,Solyc01g011358.1
670,1,8704571,8705585,-,LOC109120450
671,1,8721875,8724595,-,Solyc01g011390.2
672,1,8813641,8814094,-,LOC109119341
673,1,8860265,8869048,-,LOC112940702
674,1,8949735,8949949,-,Solyc01g011410.2
675,1,8974921,8989740,-,Solyc01g011413.1
676,1,9045832,9048388,-,Solyc01g011417.1
677,1,9166354,9168768,-,Solyc01g011430.4
678,1,9180853,9181769,+,Solyc01g011435.1
679,1,9208011,9211783,-,LOC112940700
680,1,9223313,9226109,+,Solyc01g011460.3
681,1,9244896,9255530,-,Solyc01g011465.1
682,1,9286022,9286302,-,Solyc01g011470.1
683,1,9327300,9327556,-,Solyc01g011480.1
684,1,9340248,9341148,+,Solyc01g011490.1
685,1,9370792,9372052,-,Solyc01g011495.1
686,1,9389992,9390800,+,Solyc01g011500.1
687,1,9476823,9490954,+,Solyc01g011510.4
688,1,9504160,9505094,-,Solyc01g011520.2
689,1,9505572,9506518,+,Solyc01g011530.1
690,1,9526904,9527284,-,Solyc01g011540.1
691,1,9580473,9580655,-,Solyc01g012540.1
692,1,9597633,9597925,+,Solyc01g012550.1
693,1,9616580,9616738,+,Solyc01g012560.1
694,1,9637381,9638705,-,Solyc01g012570.2
695,1,9659146,9659217,-,Solyc01g012580.1
696,1,9682247,9682735,-,Solyc01g012585.1
697,1,9691546,9693286,-,Solyc01g012590.1
698,1,9700683,9700891,+,Solyc01g012610.1
699,1,9764421,9764913,-,Solyc01g012650.1
700,1,9779672,9780620,-,Solyc01g012670.3
701,1,9780974,9781182,+,Solyc01g012680.1
702,1,9812008,9813012,-,Solyc01g012690.1
703,1,9818337,9818943,-,LOC104646128
704,1,9818990,9826665,+,Solyc01g012700.4
705,1,9887277,9887471,-,Solyc01g012720.1
706,1,9917969,9918177,-,Solyc01g012730.1
707,1,9961368,9962234,-,Solyc01g012740.1
708,1,10015262,10015566,+,Solyc01g012750.3
709,1,10020624,10024180,+,Solyc01g012760.1
710,1,10093092,10093460,-,Solyc01g013760.1
711,1,10104686,10104972,-,Solyc01g013780.1
712,1,10106243,10106511,+,Solyc01g013790.1
713,1,10130491,10130699,+,Solyc01g013810.1
714,1,10154142,10154468,+,Solyc01g013820.1
715,1,10163515,10163861,-,Solyc01g013840.1
716,1,10206707,10207563,-,Solyc01g013850.1
717,1,10207917,10208185,+,Solyc01g013860.1
718,1,10230509,10250495,+,Solyc01g013880.1
719,1,10239729,10239965,-,Solyc01g013870.1
720,1,10256926,10265204,+,Solyc01g013883.1
721,1,10294428,10295346,+,Solyc01g013887.1
722,1,10297780,10309174,+,Solyc01g013890.3
723,1,10328740,10330626,-,Solyc01g013910.1
724,1,10372941,10376215,+,Solyc01g013920.1
725,1,10376176,10376372,+,Solyc01g013930.1
726,1,10440427,10441495,-,Solyc01g013950.2
727,1,10535797,10536556,+,Solyc01g013970.1
728,1,10561144,10567918,-,Solyc01g013975.1
729,1,10652923,10653133,+,Solyc01g013980.1
730,1,10707694,10708492,+,Solyc01g013985.1
731,1,10719289,10720219,+,Solyc01g013990.1
732,1,10738582,10740808,+,Solyc01g013995.2
733,1,10763036,10764998,+,LOC112941066
734,1,10847090,10847600,+,Solyc01g014000.1
735,1,10883762,10884036,+,Solyc01g014010.1
736,1,10998594,10999970,-,Solyc01g014020.1
737,1,11043799,11053939,+,Solyc01g014050.1
738,1,11052299,11052663,+,Solyc01g014055.1
739,1,11082078,11083011,-,LOC104646100
740,1,11083757,11085213,+,Solyc01g014060.3
741,1,11086664,11087160,+,Solyc01g150116.1
742,1,11090218,11091122,-,Solyc01g014070.1
743,1,11214575,11215575,+,Solyc01g014090.1
744,1,11246139,11247436,-,LOC104647162
745,1,11506607,11507345,+,Solyc01g014100.3
746,1,11571769,11575229,-,Solyc01g014105.1
747,1,11581597,11585303,-,LOC112941069
748,1,11612339,11615390,+,Solyc01g014130.2
749,1,11629625,11630240,+,Solyc01g014140.3
750,1,11651575,11652731,+,Solyc01g014150.1
751,1,11679773,11681999,+,Solyc01g014160.1
752,1,11682067,11682237,+,Solyc01g014170.1
753,1,11696929,11699203,-,Solyc01g014180.3
754,1,11765894,11768637,+,Solyc01g014210.1
755,1,11798103,11799540,+,Solyc01g014220.3
756,1,11820243,11831027,-,Solyc01g014230.4
757,1,11857056,11857304,+,Solyc01g014240.1
758,1,11868896,11869460,+,Solyc01g014250.2
759,1,11874964,11875184,+,Solyc01g014260.1
760,1,11890618,11895021,+,Solyc01g014270.3
761,1,11908707,11909960,+,LOC109119452
762,1,11929546,11930318,-,Solyc01g014275.1
763,1,11961184,11961794,-,Solyc01g014300.1
764,1,11969472,11971567,-,Solyc01g014310.2
765,1,11973870,11981759,+,Solyc01g014315.1
766,1,11981653,11992875,+,Solyc01g014320.4
767,1,12072352,12072706,+,Solyc01g014350.1
768,1,12096647,12117103,-,Solyc01g014355.1
769,1,12161869,12162791,-,Solyc01g014360.1
770,1,12217939,12223665,+,Solyc01g014363.1
771,1,12302579,12303697,+,Solyc01g014367.1
772,1,12497452,12498470,-,Solyc01g014370.2
773,1,12643696,12645931,-,Solyc01g014373.1
774,1,12824082,12829029,-,LOC109120470
775,1,12846898,12850020,+,Solyc01g014377.1
776,1,12870724,12873234,+,Solyc01g014390.3
777,1,13181877,13183783,+,Solyc01g014400.2
778,1,13447474,13447712,+,Solyc01g014410.1
779,1,13465797,13466837,+,Solyc01g014420.1
780,1,13487652,13488032,+,Solyc01g014430.1
781,1,13514599,13515605,+,Solyc01g014440.2
782,1,13578060,13579340,+,Solyc01g014450.1
783,1,13628728,13636215,+,LOC109119859
784,1,13703407,13707949,+,LOC109119860
785,1,13883695,13884125,-,Solyc01g014470.1
786,1,13892428,13895601,-,Solyc01g014480.3
787,1,13909537,13925701,-,Solyc01g014490.4
788,1,13941734,13942423,-,Solyc01g014510.2
789,1,13959288,13960574,+,Solyc01g014520.1
790,1,13962039,13963693,-,Solyc01g014530.2
791,1,13990241,13992045,-,Solyc01g014533.1
792,1,14065403,14066226,+,LOC104646074
793,1,14150356,14157466,-,LOC104646709
794,1,14256195,14258117,-,Solyc01g150117.1
795,1,14262248,14262582,+,Solyc01g014540.3
796,1,14268494,14270153,+,Solyc01g014550.3
797,1,14270142,14276298,-,Solyc01g014560.4
798,1,14282143,14285428,-,LOC109120484
799,1,14348420,14354556,-,LOC104646686
800,1,14374317,14375445,-,Solyc01g014620.1
801,1,14408790,14409146,+,Solyc01g014640.1
802,1,14415391,14415651,+,Solyc01g014650.1
803,1,14416401,14417181,-,Solyc01g014660.1
804,1,14458105,14458283,+,Solyc01g014680.1
805,1,14458426,14459836,-,Solyc01g014690.2
806,1,14459324,14460422,-,Solyc01g014700.2
807,1,14497560,14497936,+,Solyc01g014710.1
808,1,14527896,14529652,+,Solyc01g014720.3
809,1,14611070,14612267,+,Solyc01g014725.2
810,1,14715773,14716789,-,Solyc01g014730.2
811,1,14721504,14732809,+,Solyc01g014740.1
812,1,14752215,14754552,-,LOC109119501
813,1,14788358,14789754,-,Solyc01g014745.1
814,1,14864845,14868396,+,LOC104646013
815,1,14868662,14873077,+,LOC112940655
816,1,14887589,14893098,+,LOC104646565
817,1,14938431,14938703,-,Solyc01g014760.1
818,1,15050897,15051183,-,Solyc01g014800.1
819,1,15355506,15356973,-,LOC109119532
820,1,15403506,15405107,+,Solyc01g014820.2
821,1,15447728,15450680,+,LOC101255127
822,1,15460031,15462546,+,LOC112940705
823,1,15502842,15503474,-,Solyc01g014830.1
824,1,15503911,15510179,-,Solyc01g014840.3
825,1,15512943,15523905,-,Solyc01g014850.4
826,1,15533435,15534335,-,Solyc01g014860.3
827,1,15723182,15724557,-,LOC104645981
828,1,15745354,15748234,+,Solyc01g014910.2
829,1,15891696,15892302,-,LOC109119533
830,1,15956556,15958242,-,Solyc01g014930.2
831,1,15959785,15960959,-,Solyc01g014940.2
832,1,16005811,16012135,+,LOC101252423
833,1,16132253,16134861,+,LOC109119534
834,1,16141842,16142919,-,Solyc01g014960.1
835,1,16234187,16234997,-,Solyc01g014963.1
836,1,16244349,16244943,-,Solyc01g014967.1
837,1,16269809,16271171,-,Solyc01g014970.1
838,1,16483395,16484235,-,Solyc01g014980.4
839,1,16488028,16488730,-,Solyc01g014990.3
840,1,16519351,16522990,+,Solyc01g015000.3
841,1,16523460,16525075,+,Solyc01g015010.1
842,1,16536377,16540872,+,Solyc01g015020.4
843,1,16580586,16582755,+,Solyc01g015030.1
844,1,16620036,16620956,+,Solyc01g015035.1
845,1,16625552,16626402,+,LOC109119539
846,1,16657103,16670308,+,Solyc01g015050.1
847,1,16664217,16664679,-,Solyc01g015060.1
848,1,16712001,16714512,-,Solyc01g015080.3
849,1,16750435,16755315,+,Solyc01g150118.1
850,1,16776865,16778791,+,Solyc01g015130.1
851,1,17074059,17074731,-,Solyc01g015133.1
852,1,17223603,17224277,+,Solyc01g015137.1
853,1,17393252,17393476,-,Solyc01g015180.1
854,1,17445426,17446106,-,Solyc01g015185.1
855,1,17764117,17830708,+,Solyc01g015200.1
856,1,17830581,17831907,+,Solyc01g015210.1
857,1,17942266,17942366,-,Solyc01g015230.3
858,1,18061196,18062383,-,LOC112940706
859,1,18153197,18155602,+,Solyc01g015250.1
860,1,18164070,18166407,+,LOC104646384
861,1,18291818,18291966,+,Solyc01g015280.1
862,1,18325243,18331493,-,Solyc01g015290.1
863,1,18444802,18449957,-,Solyc01g015293.1
864,1,18484791,18486924,-,Solyc01g015297.1
865,1,18492245,18492919,-,LOC104645958
866,1,18640634,18641868,-,Solyc01g016300.1
867,1,18670216,18671021,+,LOC109119545
868,1,18807809,18809989,-,LOC112940708
869,1,18857360,18873286,-,Solyc01g016305.1
870,1,18978875,18979767,+,Solyc01g016350.1
871,1,19014321,19015223,-,Solyc01g016355.1
872,1,19400902,19402630,-,Solyc01g016380.4
873,1,19401599,19406286,-,Solyc01g016390.4
874,1,19413270,19415338,-,Solyc01g016400.1
875,1,19416319,19418263,-,Solyc01g016410.4
876,1,19436598,19439980,-,Solyc01g016412.1
877,1,19483334,19483789,-,LOC101265952
878,1,19553773,19560417,+,Solyc01g016414.1
879,1,19554686,19556681,-,Solyc01g016416.1
880,1,19557566,19561152,-,Solyc01g016418.1
881,1,19648823,19649336,+,Solyc01g016430.1
882,1,19720262,19720468,-,Solyc01g016450.1
883,1,19929779,19934112,-,Solyc01g016460.4
884,1,20024265,20024579,+,LOC101265058
885,1,20052724,20053732,-,Solyc01g016470.3
886,1,20121396,20123010,-,LOC112940710
887,1,20272964,20274248,+,LOC101263240
888,1,20364568,20365784,+,Solyc01g016510.1
889,1,20366977,20374847,+,Solyc01g016540.3
890,1,20367457,20367605,-,Solyc01g016520.1
891,1,20368470,20369180,+,Solyc01g016530.1
892,1,20412689,20413441,-,Solyc01g016545.1
893,1,20432586,20432916,-,Solyc01g016550.2
894,1,20439606,20447596,-,Solyc01g016560.1
895,1,20470602,20471454,+,Solyc01g016565.1
896,1,20508544,20508714,+,Solyc01g016580.1
897,1,20530435,20530601,-,Solyc01g016590.1
898,1,20531649,20532189,+,Solyc01g016600.2
899,1,20708435,20708939,-,Solyc01g016605.1
900,1,20716998,20717596,+,Solyc01g016630.1
901,1,20774410,20775116,-,Solyc01g016640.3
902,1,20853015,20915980,+,Solyc01g150119.1
903,1,20887863,20888243,+,Solyc01g016660.1
904,1,20918132,20918757,+,Solyc01g016665.1
905,1,20933072,20933346,-,Solyc01g016670.2
906,1,21183007,21184073,+,Solyc01g016680.3
907,1,21220584,21221244,+,Solyc01g016685.1
908,1,21247271,21247557,-,Solyc01g016690.1
909,1,21322616,21322852,-,Solyc01g016700.3
910,1,21664491,21668633,-,Solyc01g016720.2
911,1,21700022,21702362,-,LOC109119866
912,1,21838824,21839405,-,Solyc01g016725.1
913,1,21841281,21844186,-,LOC104646068
914,1,21860497,21872056,+,LOC109119550
915,1,21885682,21886044,-,LOC104645926
916,1,21896658,21898480,-,LOC112940712
917,1,21946615,21947069,+,Solyc01g016760.1
918,1,21978678,21978844,+,Solyc01g016770.1
919,1,21978975,21979165,+,Solyc01g016780.1
920,1,22127565,22130133,+,Solyc01g016790.1
921,1,22147020,22148210,-,Solyc01g016800.2
922,1,22149951,22169953,+,Solyc01g150120.1
923,1,22253848,22263376,+,LOC112940713
924,1,22358387,22358553,-,Solyc01g016830.1
925,1,22392905,22393297,+,Solyc01g016840.1
926,1,22482962,22483974,+,Solyc01g016850.2
927,1,22555508,22557776,-,LOC112940661
928,1,22592665,22592951,+,Solyc01g016870.1
929,1,22616081,22616391,+,Solyc01g016880.1
930,1,22671700,22672388,+,Solyc01g016890.1
931,1,22707108,22707976,+,Solyc01g016900.1
932,1,22809187,22809363,+,Solyc01g016910.1
933,1,22850636,22850812,+,Solyc01g016920.1
934,1,22865737,22866083,+,Solyc01g016930.1
935,1,22908938,22909158,+,Solyc01g016940.2
936,1,23103581,23104709,-,Solyc01g016960.1
937,1,23137819,23138203,+,Solyc01g016970.2
938,1,23296945,23297661,-,Solyc01g016980.1
939,1,23427950,23429308,+,Solyc01g150121.1
940,1,23437316,23437864,-,Solyc01g017020.1
941,1,23480258,23482247,+,Solyc01g017030.1
942,1,23487804,23489793,+,LOC112940716
943,1,23655891,23656715,+,LOC101257592
944,1,23704913,23705449,-,Solyc01g017040.1
945,1,23709274,23709590,+,Solyc01g017050.1
946,1,23781444,23785272,+,Solyc01g017060.2
947,1,23783833,23784415,-,Solyc01g017070.1
948,1,23785478,23786400,-,Solyc01g017080.2
949,1,23787043,23787781,-,Solyc01g017085.1
950,1,23789844,23790510,+,Solyc01g017090.2
951,1,23790573,23791073,+,Solyc01g017100.2
952,1,23791229,23793509,+,Solyc01g017110.2
953,1,23793776,23794066,+,Solyc01g017120.1
954,1,23794125,23794355,+,Solyc01g017130.1
955,1,23794619,23796731,+,Solyc01g017140.1
956,1,23796787,23797067,+,Solyc01g017145.1
957,1,23797304,23797468,+,Solyc01g017150.1
958,1,23798344,23798500,-,Solyc01g017160.2
959,1,23798700,23799726,-,Solyc01g017170.1
960,1,23799747,23800019,-,Solyc01g017180.3
961,1,23802346,23802792,+,Solyc01g017200.2
962,1,23804088,23804260,-,Solyc01g017210.1
963,1,23806650,23806940,-,Solyc01g017220.2
964,1,23807139,23807997,+,Solyc01g017230.2
965,1,23808387,23808743,-,Solyc01g017240.1
966,1,23808866,23809986,-,Solyc01g017250.1
967,1,23811797,23812407,+,Solyc01g017260.1
968,1,23813752,23814254,-,Solyc01g017280.1
969,1,23814279,23814629,-,Solyc01g017290.1
970,1,23846010,23847626,+,Solyc01g017300.2
971,1,23848126,23848332,+,Solyc01g017320.1
972,1,23848363,23848869,+,Solyc01g017330.3
973,1,23851931,23852205,+,Solyc01g017360.3
974,1,23852438,23853766,+,Solyc01g017370.2
975,1,23854005,23854261,+,Solyc01g017380.1
976,1,23854362,23854546,+,Solyc01g017390.1
977,1,23856801,23858075,-,Solyc01g017410.3
978,1,23858497,23860495,+,Solyc01g017420.1
979,1,23860689,23861017,+,Solyc01g017430.1
980,1,23861423,23862305,-,Solyc01g017440.1
981,1,23862331,23862797,-,Solyc01g017450.1
982,1,23863050,23863204,+,Solyc01g017460.3
983,1,23863335,23863759,+,Solyc01g017470.3
984,1,23864116,23864544,-,Solyc01g017480.1
985,1,23872239,23873579,+,Solyc01g017510.1
986,1,23874584,23875068,-,Solyc01g017520.1
987,1,23875278,23875938,-,Solyc01g017530.1
988,1,23925373,23926537,-,Solyc01g017535.1
989,1,23965425,23965705,+,Solyc01g017540.2
990,1,24007228,24008727,+,LOC112941099
991,1,24010552,24013254,-,Solyc01g017560.3
992,1,24047503,24051482,+,Solyc01g017565.1
993,1,24222811,24224541,+,LOC109119554
994,1,24226970,24228565,+,LOC104645907
995,1,24247481,24249535,-,Solyc01g017600.3
996,1,24346642,24348860,+,Solyc01g017610.1
997,1,24359846,24360078,-,Solyc01g017620.1
998,1,24418820,24420987,+,LOC101255232
999,1,24559962,24561546,+,Solyc01g017640.3
1000,1,24642041,24643751,-,Solyc01g017670.2
1001,1,24755652,24756716,+,Solyc01g017675.1
1002,1,24774688,24774980,+,Solyc01g017690.1
1003,1,24775165,24775389,+,Solyc01g017700.1
1004,1,24804806,24843449,+,Solyc01g017720.2
1005,1,24953583,24960661,-,Solyc01g017725.1
1006,1,25052864,25053150,-,Solyc01g017740.2
1007,1,25264050,25267338,+,Solyc01g017750.1
1008,1,25337226,25345924,-,Solyc01g017790.3
1009,1,25344231,25347763,-,Solyc01g150122.1
1010,1,25367365,25385731,+,Solyc01g017795.1
1011,1,25465239,25466855,+,Solyc01g150123.1
1012,1,25469141,25469301,+,Solyc01g017820.3
1013,1,25518067,25520063,-,LOC104645882
1014,1,25543300,25544230,-,LOC109120522
1015,1,25677770,25678832,+,Solyc01g017825.1
1016,1,25700019,25701497,+,LOC109120523
1017,1,25701606,25703481,+,Solyc01g017860.3
1018,1,25724007,25724840,+,LOC112940718
1019,1,25741051,25742068,-,LOC104645817
1020,1,25749808,25752096,+,Solyc01g017870.2
1021,1,25765880,25770521,+,LOC104645803
1022,1,25881171,25883081,-,Solyc01g017873.1
1023,1,26040284,26040946,-,Solyc01g017877.1
1024,1,26214793,26215594,-,LOC109119869
1025,1,26473358,26474548,+,Solyc01g017950.3
1026,1,26486011,26488569,+,Solyc01g017960.1
1027,1,26510923,26513499,+,Solyc01g017970.1
1028,1,26541041,26543446,-,LOC112940719
1029,1,26587530,26613149,+,LOC104645876
1030,1,26664989,26665407,-,Solyc01g018010.2
1031,1,26737904,26740696,-,Solyc01g018015.1
1032,1,26751427,26757704,+,Solyc01g018020.3
1033,1,26769382,26769732,+,Solyc01g018040.1
1034,1,26972377,26973109,+,Solyc01g018045.1
1035,1,27184107,27184989,+,LOC101249292
1036,1,27214973,27218544,-,LOC112940720
1037,1,27288679,27292991,-,Solyc01g018070.3
1038,1,27434429,27434625,-,Solyc01g018100.1
1039,1,27454233,27454447,-,Solyc01g019100.1
1040,1,27581783,27582178,+,LOC101248414
1041,1,27638803,27639077,+,Solyc01g020100.3
1042,1,27641266,27642460,-,Solyc01g020110.2
1043,1,27643153,27646629,-,Solyc01g020113.1
1044,1,27656759,27680821,-,Solyc01g020117.1
1045,1,27678223,27678944,+,LOC112941103
1046,1,27713633,27714323,+,Solyc01g020120.3
1047,1,27719633,27720941,+,Solyc01g020130.3
1048,1,27721099,27721337,+,Solyc01g020150.3
1049,1,27726428,27729060,+,Solyc01g020160.1
1050,1,27753036,27754991,+,Solyc01g020170.2
1051,1,27764145,27765453,+,Solyc01g020180.1
1052,1,27773161,27775564,-,Solyc01g020190.2
1053,1,27850479,27859649,+,Solyc01g020220.3
1054,1,27879840,27889611,+,Solyc01g020240.4
1055,1,28318981,28319511,-,Solyc01g020245.1
1056,1,28543109,28543401,+,Solyc01g020280.2
1057,1,28685914,28686808,-,Solyc01g150124.1
1058,1,28849623,28849787,+,Solyc01g020290.1
1059,1,28917234,28917514,+,Solyc01g020300.4
1060,1,29117797,29121308,+,LOC112940663
1061,1,29123798,29125944,+,LOC112941104
1062,1,29192148,29192722,-,Solyc01g020320.3
1063,1,29243925,29248026,-,Solyc01g020323.1
1064,1,29248113,29265219,+,Solyc01g020340.2
1065,1,29248157,29249717,-,Solyc01g020327.1
1066,1,29259119,29259503,+,Solyc01g020343.1
1067,1,29260071,29260963,+,Solyc01g020347.1
1068,1,29264681,29264835,+,Solyc01g020350.1
1069,1,29267836,29268654,+,Solyc01g020353.1
1070,1,29270820,29274032,+,Solyc01g020357.1
1071,1,29352392,29352570,-,Solyc01g020360.1
1072,1,29363046,29366431,-,Solyc01g020370.2
1073,1,29371267,29375201,-,Solyc01g020372.1
1074,1,29448265,29449887,-,Solyc01g150125.1
1075,1,29553858,29577909,+,LOC112940664
1076,1,29880613,29884791,-,Solyc01g150126.1
1077,1,30267792,30270953,+,LOC104645825
1078,1,30316031,30317181,+,Solyc01g150127.1
1079,1,30366070,30366908,+,Solyc01g020430.2
1080,1,30425710,30428400,+,LOC112941108
1081,1,30573570,30574492,-,LOC112940665
1082,1,30591244,30592342,-,LOC104645818
1083,1,30757591,30758678,-,LOC104645812
1084,1,30760220,30774248,-,Solyc01g020440.3
1085,1,30778962,30780708,+,Solyc01g150128.1
1086,1,30832603,30832817,-,Solyc01g020450.1
1087,1,30833350,30836724,-,Solyc01g020460.3
1088,1,30837844,30837917,+,Solyc01g020470.3
1089,1,30904258,30905986,+,Solyc01g020480.1
1090,1,30906007,30906737,+,Solyc01g020490.1
1091,1,30938190,30957723,+,Solyc01g020495.1
1092,1,30951082,30952642,+,Solyc01g020500.2
1093,1,31021990,31022250,-,Solyc01g020510.1
1094,1,31044871,31066735,+,Solyc01g020520.4
1095,1,31524593,31525801,+,Solyc01g020521.1
1096,1,31600863,31604249,+,Solyc01g020522.1
1097,1,31659555,31661007,+,Solyc01g020524.1
1098,1,31661674,31662582,+,Solyc01g020526.1
1099,1,31662416,31663756,+,Solyc01g020528.1
1100,1,31664860,31665664,-,Solyc01g020570.3
1101,1,31747946,31751439,+,Solyc01g020575.1
1102,1,31844026,31846167,-,LOC109119873
